md5,s3_path,lang,lyrics_data
71211e99700eb9774619a496ec347b27,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/1970740.mp3,zh-cn,"[[0.16, -1, -1, ""美好的一刻""], [3.43, -1, -1, ""璀璨又缤纷""], [7.53, -1, -1, ""欢欣的一刹""], [10.04, -1, -1, ""将双方拉近""], [13.57, -1, -1, ""美好的一刻""], [18.36, -1, -1, ""璀璨又缤纷""], [20.69, -1, -1, ""跟你在恋爱""], [23.58, -1, -1, ""似没有缺陷""], [26.23, -1, -1, ""能同渡过一生""], [28.56, -1, -1, ""享快乐欢欣""], [31.2, -1, -1, ""一生都开朗""], [33.77, -1, -1, ""日子不灰暗""], [37.28, -1, -1, ""美好的一刻""], [39.22, -1, -1, ""璀璨又缤纷""], [42.27, -1, -1, ""虽说是一秒""], [45.1, -1, -1, ""亦留下兴奋""], [48.05, -1, -1, ""忆相分""], [50.44, -1, -1, ""怕没法可相亲""], [53.15, -1, -1, ""满天小星星""], [55.67, -1, -1, ""似渐暗水晶灯""], [58.77, -1, -1, ""当初光辉""], [61.14, -1, -1, ""照耀记忆之中""], [64.77, -1, -1, ""重聚太幸运""], [66.58, -1, -1, ""这刻似蜜运""], [70.08, -1, -1, ""美好的一刻""], [75.13, -1, -1, ""可美丽人生""], [77.03, -1, -1, ""使心中欢笑""], [79.98, -1, -1, ""使心中兴奋""], [82.36, -1, -1, ""美好的一刻""], [84.92, -1, -1, ""可美妙一生""], [87.87, -1, -1, ""心里在相信""], [90.42, -1, -1, ""爱没有缺陷""], [93.66, -1, -1, ""能同渡过一生""], [96.0, -1, -1, ""同支配命运""], [100.37, -1, -1, ""不管多苦困""], [101.43, -1, -1, ""心中都应允""], [104.06, -1, -1, ""这刻好光阴""], [106.66, -1, -1, ""将快乐一生""], [109.51, -1, -1, ""虽说是一秒""], [112.59, -1, -1, ""亦留下兴奋""], [118.83, -1, -1, ""啦啦啦啦啦""], [123.52, -1, -1, ""啦啦啦啦啦""], [125.87, -1, -1, ""啦啦啦啦啦""], [128.73, -1, -1, ""啦啦啦啦啦""], [131.43, -1, -1, ""啦啦啦啦啦""], [134.14, -1, -1, ""啦啦啦啦啦""], [136.44, -1, -1, ""啦啦啦啦啦啦啦啦啦啦""], [142.59, -1, -1, ""啦啦啦啦啦""], [144.7, -1, -1, ""啦啦啦啦啦""], [147.79, -1, -1, ""啦啦啦啦啦""], [150.16, -1, -1, ""啦啦啦啦啦""], [153.06, -1, -1, ""啦啦啦啦啦""], [155.44, -1, -1, ""啦啦啦啦啦""], [158.04, -1, -1, ""啦啦啦啦啦啦啦啦啦啦""], [163.54, -1, -1, ""啦啦啦啦啦""], [166.52, -1, -1, ""啦啦啦啦啦""], [169.27, -1, -1, ""啦啦啦啦啦""], [171.98, -1, -1, ""啦啦啦啦啦""], [174.81, -1, -1, ""啦啦啦啦啦""], [177.85, -1, -1, ""啦啦啦啦啦""], [179.21, -1, -1, ""啦啦啦啦啦""]]"
cf69882b7f89986fd297729f04e28982,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/714614.mp3,zh-cn,"[[0.26, -1, -1, ""隔离 made by cih99""], [27.35, -1, -1, ""爱情起风和雾 我拉着你的手""], [33.03, -1, -1, ""让你我更沉默""], [41.44, -1, -1, ""爱你不能和幸福画上等号的""], [47.0, -1, -1, ""你走了证明了""], [55.58, -1, -1, ""我像影子被隔离""], [58.94, -1, -1, ""呼吸剩下的空气""], [62.49, -1, -1, ""我是用心爱过你""], [65.43, -1, -1, ""住过你心里""], [68.68, -1, -1, ""你先说要分手""], [72.42, -1, -1, ""要我放手""], [76.06, -1, -1, ""你是不是没有爱过我""], [83.55, -1, -1, ""还相爱的那一年是多久以前""], [90.06, -1, -1, ""你右脸的弧线记忆还是很明显""], [97.42, -1, -1, ""分手后照片还你有什么意义""], [104.05, -1, -1, ""只是设下了陷阱""], [110.83, -1, -1, ""让我走向你""], [117.02, -1, -1, ""过去听你怎么说我就怎么做""], [122.54, -1, -1, ""没想过是谁错""], [130.8, -1, -1, ""讨好着你好像没有你不能活""], [136.5, -1, -1, ""一步错全都错""], [145.11, -1, -1, ""我像影子被隔离""], [148.52, -1, -1, ""呼吸剩下的空气""], [152.03, -1, -1, ""我是用心爱过你""], [155.09, -1, -1, ""住过你心里""], [158.28, -1, -1, ""你先说要分手""], [161.97, -1, -1, ""要我让你走""], [165.55, -1, -1, ""你是真的没有爱过我""], [173.1, -1, -1, ""还相爱的那一年是多久以前""], [179.63, -1, -1, ""我双眼的想念怎么还没有复原""], [187.04, -1, -1, ""拒绝所有故事的结局想着你""], [193.66, -1, -1, ""也许你不再哭泣""], [200.39, -1, -1, ""允许我重新爱你""], [212.68, -1, -1, ""Singing To Me""], [216.5, -1, -1, ""还没有复原""], [220.59, -1, -1, ""拒绝所有故事的结局想着你""], [227.16, -1, -1, ""也许你不再 你不再哭泣""], [233.74, -1, -1, ""不允许我重新爱你""]]"
63fa20d7bada137e43dfa8268c53212e,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/102286325.mp3,zh-cn,"[[0.53, -1, -1, ""你看看人家 掀起财富巨浪""], [7.83, -1, -1, ""那感觉应该很爽 哼肯定爽""], [15.98, -1, -1, ""也曾幻想过扛起枪""], [19.15, -1, -1, ""去行侠仗义走四方""], [23.59, -1, -1, ""燃烧着乱来的渴望""], [27.14, -1, -1, ""挺不起胸膛""], [31.09, -1, -1, ""啊 一看你 心事压着你一桩又一桩""], [38.87, -1, -1, ""啊 一看你 悲剧一场又一场""], [46.68, -1, -1, ""啦啦啦...""], [77.98, -1, -1, ""你不愿再面对空白的墙""], [81.3, -1, -1, ""你只想静静地想一想""], [86.23, -1, -1, ""头痛的时间越长""], [89.17, -1, -1, ""苦闷越难以伪装""], [93.36, -1, -1, ""再怎么藏你也要见光""], [97.06, -1, -1, ""该悲伤还是会悲伤""], [100.71, -1, -1, ""可悲伤又能怎么样""], [104.54, -1, -1, ""想想真凄凉 丧""], [108.62, -1, -1, ""好像没有爱过这世界""], [112.37, -1, -1, ""他对我也一样""], [116.31, -1, -1, ""好像没有爱过这一切""], [119.85, -1, -1, ""你是不是也一样""], [124.48, -1, -1, ""啊 哪里还有什么未来""], [131.73, -1, -1, ""啊 终于变成了废柴""], [139.59, -1, -1, ""啊 别说了我也很无奈""], [147.35, -1, -1, ""啊 只想消失在人海""], [186.46, -1, -1, ""啊 哪里还有什么未来""], [194.01, -1, -1, ""啊 终于变成了废柴""], [201.68, -1, -1, ""啊 别说了我也很无奈""], [209.67, -1, -1, ""啊 只想消失在人海""]]"
1119e4e5ed04c1fa5883662b3ba5fec7,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/8560415.mp3,zh-cn,"[[31.28, -1, -1, ""一朵花儿开就有一朵花儿败""], [36.16, -1, -1, ""满山的鲜花只有你是我的珍爱""], [40.82, -1, -1, ""好好的等待等你这朵玫瑰开""], [45.67, -1, -1, ""满山的鲜花只有你最可爱""], [55.22, -1, -1, ""你是我的玫瑰""], [57.66, -1, -1, ""你是我的花""], [60.0, -1, -1, ""你是我的爱人""], [62.47, -1, -1, ""是我的牵挂""], [64.83, -1, -1, ""你是我的玫瑰""], [67.36, -1, -1, ""你是我的花""], [69.56, -1, -1, ""你是我的爱人""], [71.92, -1, -1, ""是我一生永远爱着的玫瑰花""], [97.29, -1, -1, ""一朵花儿开就有一朵花儿败""], [101.93, -1, -1, ""满山的鲜花只有你是我的珍爱""], [106.82, -1, -1, ""好好的等待等你这朵玫瑰开""], [111.67, -1, -1, ""满山的鲜花只有你最可爱""], [121.12, -1, -1, ""你是我的玫瑰""], [123.63, -1, -1, ""你是我的花""], [126.04, -1, -1, ""你是我的爱人""], [128.23, -1, -1, ""是我的牵挂""], [130.89, -1, -1, ""你是我的玫瑰""], [133.3, -1, -1, ""你是我的花""], [135.59, -1, -1, ""你是我的爱人""], [137.97, -1, -1, ""是我一生永远爱着的玫瑰花""], [146.86, -1, -1, ""不管风雨有多大""], [151.64, -1, -1, ""我只爱你这一朵玫瑰花""], [160.74, -1, -1, ""你是我的玫瑰""], [163.24, -1, -1, ""你是我的花""], [165.52, -1, -1, ""你是我的爱人""], [167.97, -1, -1, ""是我的牵挂""], [170.48, -1, -1, ""你是我的玫瑰""], [172.7, -1, -1, ""你是我的花""], [175.24, -1, -1, ""你是我的爱人""], [177.6, -1, -1, ""是我的牵挂""], [179.97, -1, -1, ""你是我的玫瑰""], [182.26, -1, -1, ""你是我的花""], [184.77, -1, -1, ""你是我的爱人""], [187.17, -1, -1, ""是我的牵挂""], [189.53, -1, -1, ""你是我的玫瑰""], [191.9, -1, -1, ""你是我的花""], [194.23, -1, -1, ""你是我的爱人""], [196.7, -1, -1, ""是我一生永远爱着的玫瑰花""]]"
add76710400e8f87091e9c83d43d92ec,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/19967670.mp3,zh-cn,"[[35.79, -1, -1, ""Baby 为了这次约会""], [40.6, -1, -1, ""昨夜我无法安然入睡""], [45.63, -1, -1, ""准备了 十二朵玫瑰""], [50.66, -1, -1, ""每一朵都像你那样美""], [55.46, -1, -1, ""你的美 无声无息""], [60.29, -1, -1, ""不知不觉让我追随""], [65.82, -1, -1, ""Baby 这次动了情""], [70.18, -1, -1, ""彷徨失措我不后悔""], [77.98, -1, -1, ""你在我眼中是最美""], [82.36, -1, -1, ""每一个微笑都让我沉醉""], [88.23, -1, -1, ""你的怀 你的好""], [93.13, -1, -1, ""你发脾气时翘起的嘴""], [98.34, -1, -1, ""你在我心中是最美""], [102.77, -1, -1, ""只有相爱的人最能体会""], [108.55, -1, -1, ""你明了 我明了""], [113.09, -1, -1, ""这种美妙的滋味""], [126.58, -1, -1, ""Baby 记得那次约会""], [131.63, -1, -1, ""那夜我想你想得无法入睡""], [136.56, -1, -1, ""送你的十二朵玫瑰""], [141.5, -1, -1, ""是否还留有爱的香味""], [146.48, -1, -1, ""你的美 无声无息""], [151.48, -1, -1, ""不知不觉让我追随""], [156.92, -1, -1, ""Baby 这次动了情""], [161.27, -1, -1, ""彷徨失措我不后悔""], [168.8, -1, -1, ""你在我眼中是最美""], [173.35, -1, -1, ""每一个微笑都让我沉醉""], [179.24, -1, -1, ""你的怀 你的好""], [183.95, -1, -1, ""你发脾气时翘起的嘴""], [189.17, -1, -1, ""你在我心中是最美""], [193.67, -1, -1, ""只有相爱的人最能体会""], [199.54, -1, -1, ""你明了 我明了""], [203.87, -1, -1, ""这种美妙的滋味""], [212.77, -1, -1, ""走在街中人们都在看我""], [217.68, -1, -1, ""羡慕我的身旁有你依偎""], [222.83, -1, -1, ""陷入爱情中的我不觉疲惫""], [227.73, -1, -1, ""为了伴你左右 与你相随""], [234.58, -1, -1, ""你在我眼中是最美""], [239.06, -1, -1, ""每一个微笑都让我沉醉""], [244.72, -1, -1, ""你的怀 你的好""], [249.97, -1, -1, ""你发脾气时翘起的嘴""], [254.72, -1, -1, ""你在我心中是最美""], [259.26, -1, -1, ""只有相爱的人最能体会""], [264.9, -1, -1, ""你明了 我明了""], [269.67, -1, -1, ""这种美妙的滋味""]]"
75ac104770ee8309b3b28cf4abf5973c,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/1746338.mp3,zh-cn,"[[28.59, -1, -1, ""没有人能够告诉我""], [35.19, -1, -1, ""没有人能够体谅我""], [41.17, -1, -1, ""那爱情到底是什么""], [44.1, -1, -1, ""让我一片模糊在心头""], [47.64, -1, -1, ""在我心头""], [52.42, -1, -1, ""多少年以后有人说""], [59.31, -1, -1, ""爱情这东西不会长久""], [65.39, -1, -1, ""也许它确实很美丽""], [68.01, -1, -1, ""也许过了今夜不再有""], [71.35, -1, -1, ""哦""], [76.06, -1, -1, ""过了今夜我将不再有""], [82.85, -1, -1, ""也许今生注定不能够有""], [89.16, -1, -1, ""眼看那爱情如此飘过""], [92.49, -1, -1, ""只有含泪让它走""], [96.03, -1, -1, ""她的背影已经慢慢消失在风中""], [103.52, -1, -1, ""只好每天守在风中任那风儿吹""], [110.43, -1, -1, ""风儿能够让我想起""], [113.39, -1, -1, ""过去和你的感觉""], [117.24, -1, -1, ""只好每天守在风中任那风儿吹""], [124.1, -1, -1, ""风儿能够让我想起""], [127.12, -1, -1, ""过去和你的感觉""], [131.33, -1, -1, ""感觉""], [173.78, -1, -1, ""多少年以后有人说""], [180.68, -1, -1, ""爱情这东西不会长久""], [186.76, -1, -1, ""也许它确实很美丽""], [189.4, -1, -1, ""也许过了今夜不再有""], [192.63, -1, -1, ""哦""], [197.47, -1, -1, ""过了今夜我将不再有""], [204.37, -1, -1, ""也许今生注定不能够有""], [210.65, -1, -1, ""眼看那爱情如此飘过""], [213.83, -1, -1, ""只有含泪让它走""], [217.16, -1, -1, ""她的背影已经慢慢消失在风中""], [224.74, -1, -1, ""只好每天守在风中任那风儿吹""], [231.61, -1, -1, ""风儿能够让我想起""], [234.57, -1, -1, ""过去和你的感觉""], [238.77, -1, -1, ""只好每天守在风中任那风儿吹""], [245.61, -1, -1, ""风儿能够让我想起""], [248.58, -1, -1, ""过去和你的感觉""], [252.16, -1, -1, ""只好每天守在风中任那风儿吹""], [259.01, -1, -1, ""风儿能够让我想起""], [262.03, -1, -1, ""过去和你的感觉""], [265.81, -1, -1, ""只好每天守在风中任那风儿吹""], [272.67, -1, -1, ""风儿能够让我想起""], [275.8, -1, -1, ""过去和你的感觉""], [280.3, -1, -1, ""感觉""]]"
3dc0259d65df4c6c96b41d9ed11318d9,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/861156.mp3,zh-cn,"[[10.93, -1, -1, ""Yeah bring it on baby G-child""], [22.76, -1, -1, ""Yeahe on""], [23.65, -1, -1, ""前面的那个女生""], [24.59, -1, -1, ""超辣的那个女生""], [25.42, -1, -1, ""跳舞跳得很认真""], [27.26, -1, -1, ""有种被勾引的气氛""], [29.07, -1, -1, ""后面的那个女生""], [31.75, -1, -1, ""激动的那个女生""], [33.56, -1, -1, ""摇头摇得很过分""], [35.3, -1, -1, ""忧伤的性感是残忍""], [39.07, -1, -1, ""右边的那个女生""], [40.83, -1, -1, ""抽烟的那个女生""], [43.5, -1, -1, ""一阵一阵的烟圈""], [45.37, -1, -1, ""模糊我看她的视线""], [48.05, -1, -1, ""左边的那个女生""], [50.72, -1, -1, ""怪怪的那个女生""], [52.5, -1, -1, ""眼睛到处乱看人""], [54.35, -1, -1, ""像在寻找下个男人""], [57.11, -1, -1, ""Tell me 有没有奇迹""], [58.07, -1, -1, ""爱你 要不要小心""], [59.81, -1, -1, ""Honey 你太轻易说出爱上你""], [67.07, -1, -1, ""Tell me 有没有奇迹""], [68.88, -1, -1, ""爱你 会不会伤心""], [71.59, -1, -1, ""Honey 你要知道这不是游戏""], [77.07, -1, -1, ""躲在她嘴唇里的美丽""], [79.71, -1, -1, ""或空虚的秘密""], [82.43, -1, -1, ""只有她知道而已""], [86.91, -1, -1, ""包住腿的网袜 危险""], [87.81, -1, -1, ""邪恶又单纯的眼神""], [89.78, -1, -1, ""像只豹随时准备 攻击""], [92.4, -1, -1, ""天堂地狱 想去哪里""], [94.25, -1, -1, ""什么地方都可以""], [95.15, -1, -1, ""前面的那个女生""], [97.85, -1, -1, ""超辣的那个女生""], [100.55, -1, -1, ""跳舞跳得很认真""], [102.38, -1, -1, ""有种被勾引的气氛""], [104.12, -1, -1, ""后面的那个女生""], [106.82, -1, -1, ""激动的那个女生""], [108.73, -1, -1, ""摇头摇得很过分""], [111.48, -1, -1, ""忧伤的性感是残忍""], [114.13, -1, -1, ""右边的那个女生""], [115.9, -1, -1, ""抽烟的那个女生""], [118.62, -1, -1, ""一阵一阵的烟圈""], [122.23, -1, -1, ""模糊我看她的视线""], [123.18, -1, -1, ""左边的那个女生""], [125.97, -1, -1, ""怪怪的那个女生""], [127.75, -1, -1, ""眼睛到处乱看人""], [130.49, -1, -1, ""像在寻找下个男人""], [132.23, -1, -1, ""Tell me 有没有奇迹""], [134.97, -1, -1, ""爱你 要不要小心""], [136.76, -1, -1, ""Honey 你太轻易说出爱上你""], [142.25, -1, -1, ""Tell me 有没有奇迹""], [144.03, -1, -1, ""爱你 会不会伤心""], [146.76, -1, -1, ""Honey 你要知道这不是游戏""], [152.15, -1, -1, ""躲在她嘴唇里的美丽""], [154.8, -1, -1, ""或空虚的秘密""], [158.56, -1, -1, ""只有她知道而已""], [162.17, -1, -1, ""已过了十二点 危险""], [172.91, -1, -1, ""灰姑娘会不会出现""], [174.78, -1, -1, ""想冒险 还是算了 回家吧""], [177.55, -1, -1, ""门口的玻璃鞋是不是仙度拉""], [180.21, -1, -1, ""有没有没有奇迹""], [182.03, -1, -1, ""要不要不要小心""], [186.51, -1, -1, ""有没有没有奇迹""], [187.47, -1, -1, ""会不会不会伤心""], [189.29, -1, -1, ""有没有没有奇迹""], [191.09, -1, -1, ""要不要不要小心""], [193.89, -1, -1, ""她还是令人怀疑""], [198.32, -1, -1, ""Tell me 有没有奇迹""], [202.83, -1, -1, ""爱你 要不要小心""], [205.58, -1, -1, ""Honey 你太轻易说出爱上你""], [210.95, -1, -1, ""Tell me 有没有奇迹""], [212.74, -1, -1, ""爱你 会不会伤心""], [214.6, -1, -1, ""Honey 你要知道这不是游戏""], [220.09, -1, -1, ""躲在她嘴唇里的美丽""], [223.62, -1, -1, ""或空虚的秘密""], [226.38, -1, -1, ""只有她知道而已""]]"
982c703a3f70093af221b59b0e1d3dc6,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/981572.mp3,zh-cn,"[[29.49, -1, -1, ""飘落着淡淡愁 一丝丝的回忆""], [38.73, -1, -1, ""如梦如幻如真 弦轻拨声低吟""], [48.44, -1, -1, ""那是歌 na na na""], [56.88, -1, -1, ""只要你轻轻一笑""], [61.86, -1, -1, ""我的心就迷醉""], [66.75, -1, -1, ""只有你的欢颜笑语""], [70.51, -1, -1, ""伴我在慢慢长途有所依""], [111.29, -1, -1, ""春雨秋霜岁月无情""], [117.53, -1, -1, ""海枯石烂形无痕""], [122.79, -1, -1, ""只有你的欢颜笑语""], [126.35, -1, -1, ""伴我在慢慢长途有所依""], [137.83, -1, -1, ""飘落着冷冷情 万缕缕的怀念""], [147.41, -1, -1, ""如梦如幻如真 弦轻拨声低吟""], [157.02, -1, -1, ""那是歌 na na na""]]"
6433b793cdd449a35fba9d7d156a27e1,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/101213607.mp3,zh-tw,"[[8.92, -1, -1, ""你是我的魚 游在我身體裡""], [15.47, -1, -1, ""而我已是條魚 在貓的外表裡""], [23.69, -1, -1, ""我們見面了 在月的海水中""], [30.8, -1, -1, ""我們渴望的世界 我們欣喜若狂""], [37.91, -1, -1, ""洗去身上的塵土 那是陸地上的疲憊""], [53.92, -1, -1, ""在清涼的海水裡游 這才是我們要的""], [66.43, -1, -1, ""魚兒離不開水 我也離不開你""], [85.5, -1, -1, ""你是我的魚 小心我吃了你""], [92.49, -1, -1, ""而我多麼地愛魚 因為我曾經是條魚""], [99.86, -1, -1, ""但在很久很久以前 我被岸上的貓吃了以後""], [107.96, -1, -1, ""只有在月的晚上 我才會游出來""], [114.94, -1, -1, ""海水裡 天空中 白雲游在身旁""], [131.41, -1, -1, ""在清涼的海水裡游 這才是我們想的""], [147.37, -1, -1, ""魚兒離不開水 我也離不開你""]]"
2e38c344103f3b0d9c0791a16a05cefb,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/60788958.mp3,zh-cn,"[[12.37, -1, -1, ""来呀来呀来呀""], [20.55, -1, -1, ""轻取天空一块""], [24.94, -1, -1, ""来呀来呀来呀""], [29.01, -1, -1, ""一步两步宽窄""], [33.35, -1, -1, ""经过了朱雀街""], [35.3, -1, -1, ""经过了钟鼓楼""], [38.39, -1, -1, ""鱼符在手""], [41.76, -1, -1, ""承天门的辅首""], [43.78, -1, -1, ""青龙白虎指叩""], [47.74, -1, -1, ""天空在后""], [49.98, -1, -1, ""栖息着鸟儿的丝绸""], [53.92, -1, -1, ""被千里之外""], [56.25, -1, -1, ""的呼吸吹动""], [59.06, -1, -1, ""隐藏梦的轮廓""], [62.91, -1, -1, ""太极殿前青色石头""], [66.75, -1, -1, ""再走一两步就开始在唐朝的山峰上面""], [72.75, -1, -1, ""一览长安锦绣""], [75.23, -1, -1, ""著红袍 染白绸""], [79.48, -1, -1, ""我们站成一排""], [82.84, -1, -1, ""那一刻 卷轴如道水袖""], [86.99, -1, -1, ""点染千年外 掌上一树花开""], [92.12, -1, -1, ""乘步辇 踏云来""], [96.44, -1, -1, ""缘起在几步外""], [99.48, -1, -1, ""等待 等待一些平仄被说出来""], [107.16, -1, -1, ""如月空中来""], [125.23, -1, -1, ""来呀来呀来呀""], [129.13, -1, -1, ""情在就是琴在""], [133.48, -1, -1, ""来呀来呀来呀""], [137.55, -1, -1, ""三指弹十方来""], [143.75, -1, -1, ""将一梦装满车 出发""], [146.07, -1, -1, ""将觉沃佛裹上白绸""], [148.82, -1, -1, ""在三天后""], [152.21, -1, -1, ""在日月山上再回首""], [154.31, -1, -1, ""待一念将思念迁走""], [158.44, -1, -1, ""归顺星 空""], [163.06, -1, -1, ""描翠扇 画眉黛""], [167.32, -1, -1, ""故事站成一排""], [170.22, -1, -1, ""那一刻 卷轴如道水袖""], [174.64, -1, -1, ""点染千年外 朱砂心里化开""], [179.91, -1, -1, ""一尺起 万丈来""], [183.97, -1, -1, ""墨里 星河散开""], [186.92, -1, -1, ""悄悄 悄悄将一束光暗藏起来""], [194.83, -1, -1, ""捎影给未来""], [212.93, -1, -1, ""来呀来呀来呀""], [216.88, -1, -1, ""情在就是琴在""], [220.85, -1, -1, ""画里琴声留白""], [225.09, -1, -1, ""画中人在画外""], [229.34, -1, -1, ""轻取天空一块""], [233.79, -1, -1, ""一步两步宽窄""], [237.67, -1, -1, ""卷轴如袖轻摆""], [241.78, -1, -1, ""画中人在画外""], [245.08, -1, -1, ""来哎呀""], [249.5, -1, -1, ""来哎呀""], [253.83, -1, -1, ""来呀""], [257.88, -1, -1, ""来呀""]]"
efd08da0cd3f022ff0c7ca3e3270d36b,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/23950293.mp3,zh-cn,"[[8.45, -1, -1, ""你爱人吻却永不爱人""], [12.16, -1, -1, ""练习围浪但是怕熟人""], [16.11, -1, -1, ""你爱路过去索取见闻""], [19.88, -1, -1, ""陌路人便特别有份好感""], [24.07, -1, -1, ""你亦爱别离 再合再离""], [27.39, -1, -1, ""似花瓣献技叫花粉遍鼻""], [31.71, -1, -1, ""你在播弄这穿线游戏""], [34.9, -1, -1, ""跟他结束他与她再一起""], [38.42, -1, -1, ""你小心一吻便颠倒众生 一吻便救一个人""], [43.09, -1, -1, ""给你拯救的体温 总会再捐给某人""], [47.26, -1, -1, ""一吻便偷一个心 一吻便杀一个人""], [51.02, -1, -1, ""一串敏感一串金 一秒崎岖的旅行""], [54.83, -1, -1, ""(有半夜情人延续吻别人)""], [58.55, -1, -1, ""(让你旧情人 又维护他人)""], [62.6, -1, -1, ""每晚大概有上亿个人""], [66.41, -1, -1, ""在地球上落力的亲吻""], [70.44, -1, -1, ""你那习惯散播给众人""], [74.0, -1, -1, ""在地球上为踏遍及世人""], [78.64, -1, -1, ""你亦爱别离 再合再离""], [81.33, -1, -1, ""似花瓣献技叫花粉遍鼻""], [85.97, -1, -1, ""你在播弄这穿线游戏""], [89.01, -1, -1, ""跟他结束他与她再一起""], [92.63, -1, -1, ""你小心一吻便颠倒众生 一吻便救一个人""], [97.42, -1, -1, ""给你拯救的体温 总会再捐给某人""], [101.23, -1, -1, ""一吻便偷一个心 一吻便杀一个人""], [105.31, -1, -1, ""一串敏感一串金 一秒崎岖的旅行""], [110.34, -1, -1, ""你为何未曾尽兴 (这朔胶的爱情 跳蚤的旅程 噢)""], [116.18, -1, -1, ""延展偷天盖地好本领 (这变轨的爱情 播种的旅程)""], [123.7, -1, -1, ""别了他 他吻她 他吻她吻他吻她 延续愉快过程 (别了他怎高兴)""], [131.48, -1, -1, ""下个他 他吻她 他吻她再跟你结束这旅程""], [136.58, -1, -1, ""多得你这煞星""], [175.95, -1, -1, ""你小心一吻便颠倒众生 一吻便救一个人""], [180.84, -1, -1, ""给你拯救的体温 总会再捐给某人""], [184.59, -1, -1, ""一吻便偷一个心 一吻便杀一个人""], [190.34, -1, -1, ""一串敏感一串金 一秒崎岖的旅行""], [191.81, -1, -1, ""(别了他 他吻她 他吻她吻他吻她 延续地愉快过程)""], [196.99, -1, -1, ""你我他怎高兴""], [198.75, -1, -1, ""(下个他 他吻她 他吻她吻他吻她 延续地愉快过程)""], [204.62, -1, -1, ""你我他真高兴""], [206.62, -1, -1, ""十个他 千个他 因爱布景的旅程""]]"
d33cdf47d40deac407ce34bd527362fd,datasets/audiodomain/music_bitrate_in_kbps_320_zc_1/24067379.mp3,zh-cn,"[[22.62, -1, -1, ""你不接电话是对的""], [26.6, -1, -1, ""我们并没有那么适合""], [31.25, -1, -1, ""这样的依恋是难免的""], [35.42, -1, -1, ""过一阵子就不会再打了""], [40.88, -1, -1, ""我换了香烟的牌子""], [45.31, -1, -1, ""却换不回来原来的样子""], [48.86, -1, -1, ""澄清了自己的面目""], [53.28, -1, -1, ""才能诚实的为你祝福""], [59.29, -1, -1, ""故事是怎么开始""], [65.07, -1, -1, ""我们怎么会认识""], [70.0, -1, -1, ""好想再重来一次""], [74.13, -1, -1, ""我孤注一掷""], [78.51, -1, -1, ""故事是怎么开始""], [83.11, -1, -1, ""我们怎么会认识""], [88.28, -1, -1, ""说什么爱恨交织""], [92.1, -1, -1, ""说说而已""], [120.55, -1, -1, ""我换了香烟的牌子""], [124.55, -1, -1, ""却换不回来原来的样子""], [128.96, -1, -1, ""澄清了自己的面目""], [133.35, -1, -1, ""才能诚实的为你祝福""], [138.89, -1, -1, ""故事是怎么开始""], [144.92, -1, -1, ""我们怎么会认识""], [149.82, -1, -1, ""好想再重来一次""], [153.93, -1, -1, ""我孤注一掷""], [158.48, -1, -1, ""故事是怎么开始""], [163.23, -1, -1, ""我们怎么会认识""], [167.5, -1, -1, ""说什么爱恨交织""], [172.12, -1, -1, ""说说而已""], [177.93, -1, -1, ""故事是怎么开始""], [182.08, -1, -1, ""我们怎么会认识""], [186.27, -1, -1, ""好想再重来一次""], [190.65, -1, -1, ""我孤注一掷""], [195.49, -1, -1, ""故事是怎么开始""], [199.73, -1, -1, ""我们怎么会认识""], [204.17, -1, -1, ""说什么爱恨交织""], [209.06, -1, -1, ""说说而已""], [214.55, -1, -1, ""你不接电话是对的""], [218.23, -1, -1, ""我们并没有那么适合""], [222.35, -1, -1, ""这样的依恋是难免的""]]"
